age,weight,height,income_lpa,smoker,city,occupation,insurance_premium_category,,,,,,
52,71,175,37.08,FALSE,Ludhiana,Data Analyst,Medium,,,,,,
40,88,166,36.98,FALSE,Delhi,Civil Servant,Medium,,,,,,
25,85,187,21.96,TRUE,Faridabad,Retail Manager,Medium,,,,,,
41,76,187,22.73,FALSE,Vadodara,Driver,Low,,,,,,
55,70,193,13.46,FALSE,Patna,HR Manager,Low,,,,,,
19,63,172,8.08,FALSE,Bangalore,Government Employee,Low,,,,,,
25,73,177,48.81,FALSE,Allahabad,Marketing Manager,Low,,,,,,
44,76,195,6.02,FALSE,Kolkata,Accountant,Low,,,,,,
20,73,171,36.19,FALSE,Patna,Consultant,Low,,,,,,
36,70,189,25.01,FALSE,Nashik,Engineer,Low,,,,,,
36,79,162,39.2,FALSE,Mumbai,Banker,Medium,,,,,,
61,75,175,45.58,FALSE,Pune,Shop Owner,Medium,,,,,,
29,61,163,33.58,FALSE,Jaipur,Pharmacist,Low,,,,,,
22,78,191,47.59,FALSE,Delhi,HR Manager,Low,,,,,,
40,75,185,27.36,FALSE,Kanpur,Electrician,Low,,,,,,
21,56,193,2.96,FALSE,Meerut,Pharmacist,Low,,,,,,
34,99,191,3.15,FALSE,Hyderabad,HR Manager,Low,,,,,,
38,78,164,21.05,TRUE,Ahmedabad,Banker,High,,,,,,
63,89,186,5.85,TRUE,Surat,Accountant,High,,,,,,
20,66,192,17.18,TRUE,Visakhapatnam,Insurance Agent,Medium,,,,,,
45,64,193,36.46,TRUE,Amritsar,Chef,High,,,,,,
53,58,167,45.89,TRUE,Indore,Real Estate Agent,High,,,,,,
62,80,189,10.65,TRUE,Jaipur,Plumber,High,,,,,,
21,97,190,39.58,FALSE,Indore,Doctor,Low,,,,,,
38,52,171,26.61,FALSE,Chennai,Chef,Medium,,,,,,
33,50,189,17.28,TRUE,Nashik,Data Analyst,High,,,,,,
28,71,178,34.43,FALSE,Nashik,Accountant,Low,,,,,,
33,62,188,25.47,FALSE,Varanasi,Teacher,Medium,,,,,,
21,74,161,6.31,FALSE,Allahabad,Consultant,Medium,,,,,,
48,74,180,21.25,FALSE,Agra,Lab Technician,Low,,,,,,
48,54,152,6.73,FALSE,Mumbai,Shop Owner,Low,,,,,,
22,80,154,35.46,FALSE,Srinagar,Lab Technician,Medium,,,,,,
57,46,161,44.88,FALSE,Meerut,Content Writer,Medium,,,,,,
47,97,186,5.39,FALSE,Ahmedabad,Carpenter,Medium,,,,,,
32,68,177,25,TRUE,Nagpur,Architect,Medium,,,,,,
25,95,180,23.92,FALSE,Kanpur,Chef,Low,,,,,,
56,77,184,31.46,FALSE,Indore,Data Analyst,Medium,,,,,,
28,88,172,19.56,TRUE,Ludhiana,HR Manager,Medium,,,,,,
27,49,156,22.03,TRUE,Mumbai,Plumber,Medium,,,,,,
47,63,178,20.28,TRUE,Bhopal,Marketing Manager,High,,,,,,
29,54,185,14.9,TRUE,Ranchi,Doctor,Medium,,,,,,
37,51,166,47.46,FALSE,Ludhiana,Carpenter,Low,,,,,,
23,62,192,47.26,TRUE,Pune,Insurance Agent,High,,,,,,
54,55,162,30.43,TRUE,Indore,Carpenter,High,,,,,,
47,92,188,44.3,TRUE,Nashik,Electrician,High,,,,,,
35,92,178,39.93,FALSE,Amritsar,Marketing Manager,Medium,,,,,,
37,49,165,21.66,FALSE,Kolkata,Data Analyst,Medium,,,,,,
38,94,159,28.17,TRUE,Kanpur,Chef,High,,,,,,
30,75,151,7.63,FALSE,Bhopal,Content Writer,Low,,,,,,
43,78,195,31.17,TRUE,Agra,Nurse,High,,,,,,
58,58,166,23.82,TRUE,Allahabad,Government Employee,High,,,,,,
21,94,191,15.64,FALSE,Ludhiana,Lab Technician,Low,,,,,,
25,62,194,41.28,FALSE,Ghaziabad,Lawyer,Low,,,,,,
28,90,187,22.74,TRUE,Visakhapatnam,Plumber,High,,,,,,
47,91,195,28.35,FALSE,Visakhapatnam,Insurance Agent,Low,,,,,,
59,75,188,32.82,TRUE,Amritsar,Banker,High,,,,,,
47,45,181,18.3,TRUE,Delhi,Real Estate Agent,High,,,,,,
42,55,188,25.74,FALSE,Kolkata,Sales Manager,Medium,,,,,,
24,53,186,7.6,FALSE,Chennai,Electrician,Low,,,,,,
63,74,195,20.54,FALSE,Patna,Real Estate Agent,Medium,,,,,,
37,88,159,28.11,FALSE,Bhopal,Nurse,Medium,,,,,,
23,93,166,15.16,FALSE,Ghaziabad,HR Manager,Low,,,,,,
48,60,166,49.32,FALSE,Lucknow,Accountant,Low,,,,,,
21,76,150,32.34,FALSE,Surat,Consultant,Medium,,,,,,
42,58,158,40.15,FALSE,Ghaziabad,Electrician,Low,,,,,,
37,86,185,22.38,FALSE,Amritsar,Content Writer,Medium,,,,,,
22,96,153,36.2,TRUE,Lucknow,Plumber,High,,,,,,
59,73,194,18.27,FALSE,Patna,Sales Manager,Low,,,,,,
43,83,184,18.33,FALSE,Lucknow,Retail Manager,Low,,,,,,
31,95,156,3.18,FALSE,Nashik,Businessman,Low,,,,,,
18,72,183,25.59,TRUE,Chennai,Marketing Manager,Medium,,,,,,
39,88,168,35.07,TRUE,Hyderabad,Government Employee,High,,,,,,
19,67,164,46.64,FALSE,Surat,Insurance Agent,Low,,,,,,
29,46,188,37.3,FALSE,Delhi,Carpenter,Low,,,,,,
45,56,164,47.16,FALSE,Mumbai,Businessman,Low,,,,,,
59,72,186,48.91,TRUE,Hyderabad,Shop Owner,High,,,,,,
30,65,165,16.69,FALSE,Nashik,Software Engineer,Low,,,,,,
26,65,189,5.14,FALSE,Kanpur,Government Employee,Low,,,,,,
53,77,150,25.68,FALSE,Bhopal,Sales Manager,High,,,,,,
29,54,186,29.14,FALSE,Amritsar,Engineer,Low,,,,,,
60,65,189,12.7,FALSE,Rajkot,Civil Servant,Medium,,,,,,
31,64,163,5.11,FALSE,Vadodara,Carpenter,Low,,,,,,
41,86,168,4.23,FALSE,Faridabad,Pharmacist,Medium,,,,,,
41,98,164,12.56,TRUE,Ludhiana,HR Manager,High,,,,,,
23,46,167,6.63,FALSE,Amritsar,HR Manager,Low,,,,,,
24,49,179,34.23,FALSE,Allahabad,Businessman,Low,,,,,,
51,84,194,25.27,FALSE,Indore,Software Engineer,Medium,,,,,,
46,89,164,2.46,TRUE,Chennai,Insurance Agent,High,,,,,,
55,86,183,8.59,TRUE,Visakhapatnam,Software Engineer,High,,,,,,
24,46,180,8.69,TRUE,Chennai,Shop Owner,Medium,,,,,,
34,75,151,9.6,FALSE,Ahmedabad,Accountant,Medium,,,,,,
55,53,193,13.46,FALSE,Nashik,Sales Manager,Medium,,,,,,
64,66,176,7.37,TRUE,Pune,HR Manager,High,,,,,,
27,54,181,22.24,TRUE,Bangalore,Government Employee,High,,,,,,
37,73,193,15.2,FALSE,Patna,Data Analyst,Low,,,,,,
43,58,190,45.42,TRUE,Ghaziabad,Data Analyst,High,,,,,,
58,73,192,28.25,TRUE,Amritsar,Consultant,High,,,,,,
19,77,166,19.29,FALSE,Mumbai,Lab Technician,Low,,,,,,
62,98,188,45.17,FALSE,Kanpur,Civil Servant,Medium,,,,,,
55,45,181,3.47,FALSE,Amritsar,Insurance Agent,Medium,,,,,,
27,89,154,23.96,TRUE,Lucknow,Electrician,High,,,,,,
32,95,163,20.18,FALSE,Meerut,Carpenter,Medium,,,,,,
61,96,175,20.89,FALSE,Indore,Doctor,High,,,,,,
49,56,169,4.94,FALSE,Bangalore,Factory Worker,Low,,,,,,
24,58,186,11.62,FALSE,Ahmedabad,Marketing Manager,Medium,,,,,,
56,52,184,13.55,FALSE,Nagpur,Marketing Manager,Medium,,,,,,
62,75,169,46.71,FALSE,Hyderabad,Government Employee,Medium,,,,,,
47,61,158,35.11,TRUE,Vadodara,Content Writer,High,,,,,,
50,48,156,33.48,FALSE,Bangalore,Nurse,Low,,,,,,
48,71,194,8.08,TRUE,Meerut,Plumber,Low,,,,,,
29,64,163,38.13,TRUE,Mumbai,Government Employee,Medium,,,,,,
49,74,174,11.33,FALSE,Indore,Accountant,Low,,,,,,
19,55,150,29.4,TRUE,Ranchi,Content Writer,Low,,,,,,
59,87,154,23.39,TRUE,Rajkot,Teacher,High,,,,,,
41,59,187,25.28,FALSE,Rajkot,Pharmacist,Medium,,,,,,
27,88,188,29,FALSE,Varanasi,Carpenter,Low,,,,,,
42,53,157,20.81,TRUE,Bhopal,Accountant,High,,,,,,
26,86,154,8.63,FALSE,Bangalore,Shop Owner,Medium,,,,,,
52,81,150,44.2,FALSE,Kanpur,Factory Worker,High,,,,,,
48,87,187,16.06,TRUE,Lucknow,Lawyer,Medium,,,,,,
47,62,172,43.36,FALSE,Lucknow,Content Writer,Medium,,,,,,
27,49,151,38.32,FALSE,Chennai,Retail Manager,Low,,,,,,
36,67,170,29.05,TRUE,Agra,Civil Servant,Medium,,,,,,
57,54,160,15.85,TRUE,Visakhapatnam,Plumber,High,,,,,,
59,57,165,43.39,FALSE,Kolkata,Content Writer,Medium,,,,,,
45,92,166,17.82,FALSE,Srinagar,Government Employee,Medium,,,,,,
51,96,165,5.17,FALSE,Agra,Electrician,Medium,,,,,,
22,69,180,30.97,FALSE,Delhi,Accountant,Low,,,,,,
59,49,177,28.16,FALSE,Faridabad,Shop Owner,High,,,,,,
21,82,173,6.41,FALSE,Nagpur,Real Estate Agent,Low,,,,,,
32,63,193,44.97,TRUE,Kanpur,Driver,High,,,,,,
44,46,190,5.45,FALSE,Pune,Accountant,Medium,,,,,,
26,60,151,12.63,TRUE,Bangalore,Nurse,Medium,,,,,,
52,65,160,30.62,FALSE,Ahmedabad,Nurse,Medium,,,,,,
58,60,150,29.99,TRUE,Agra,Lawyer,High,,,,,,
61,45,193,6.92,FALSE,Mumbai,Teacher,Medium,,,,,,
62,74,179,47.99,FALSE,Patna,Data Analyst,High,,,,,,
30,50,160,7.53,TRUE,Ghaziabad,Carpenter,Medium,,,,,,
61,75,166,14.33,TRUE,Nagpur,Architect,High,,,,,,
46,76,171,35.57,FALSE,Srinagar,Chef,Low,,,,,,
49,52,176,27.27,FALSE,Pune,Chef,Medium,,,,,,
57,52,191,18.63,FALSE,Vadodara,Insurance Agent,Medium,,,,,,
36,89,185,10.18,FALSE,Agra,Nurse,Low,,,,,,
45,53,159,44.28,FALSE,Allahabad,Engineer,Low,,,,,,
36,56,172,8.04,FALSE,Jaipur,Lab Technician,Low,,,,,,
62,62,160,14.02,FALSE,Agra,Engineer,Low,,,,,,
25,77,151,9.02,TRUE,Nashik,Doctor,High,,,,,,
24,62,159,32.45,FALSE,Chennai,Plumber,Low,,,,,,
40,92,186,15.27,FALSE,Surat,Insurance Agent,Low,,,,,,
55,77,167,2.68,FALSE,Rajkot,Data Analyst,Medium,,,,,,
26,81,183,47.95,FALSE,Ghaziabad,HR Manager,Low,,,,,,
18,51,188,4.12,FALSE,Faridabad,Nurse,Low,,,,,,
22,96,162,19.14,FALSE,Allahabad,Chef,Low,,,,,,
49,70,184,12.52,FALSE,Delhi,Pharmacist,Low,,,,,,
21,67,182,37.07,FALSE,Delhi,Data Analyst,Low,,,,,,
24,67,159,20.29,FALSE,Srinagar,Shop Owner,Low,,,,,,
50,96,155,47.03,TRUE,Nashik,Content Writer,High,,,,,,
61,58,185,19.27,FALSE,Surat,Nurse,Medium,,,,,,
36,80,194,12.73,FALSE,Nagpur,Banker,Low,,,,,,
41,72,168,48.97,FALSE,Visakhapatnam,Businessman,Medium,,,,,,
23,76,179,11.04,FALSE,Chennai,Pharmacist,Low,,,,,,
57,92,173,23.67,TRUE,Delhi,Government Employee,High,,,,,,
31,84,176,42.32,FALSE,Nashik,Data Analyst,Medium,,,,,,
24,64,172,46.36,FALSE,Pune,Engineer,Low,,,,,,
45,68,177,24.36,FALSE,Agra,Pharmacist,Low,,,,,,
62,54,172,4.54,FALSE,Varanasi,Government Employee,Medium,,,,,,
48,85,193,23.7,FALSE,Bhopal,Sales Manager,Low,,,,,,
23,59,184,35.49,FALSE,Visakhapatnam,Real Estate Agent,Low,,,,,,
46,53,162,38.68,FALSE,Faridabad,Accountant,Low,,,,,,
26,94,191,45.2,TRUE,Vadodara,Shop Owner,High,,,,,,
27,72,156,17.65,TRUE,Delhi,Pharmacist,Medium,,,,,,
38,91,153,8.72,TRUE,Delhi,Teacher,High,,,,,,
48,56,162,22.41,FALSE,Mumbai,Content Writer,Low,,,,,,
38,53,151,25.72,FALSE,Chennai,Electrician,Low,,,,,,
49,45,151,4.15,FALSE,Hyderabad,Teacher,Low,,,,,,
52,69,174,47.78,FALSE,Amritsar,Sales Manager,Medium,,,,,,
44,90,190,24.93,FALSE,Rajkot,Architect,Low,,,,,,
57,99,151,49.91,TRUE,Vadodara,Lab Technician,High,,,,,,
38,83,177,35.03,TRUE,Nashik,Doctor,High,,,,,,
34,90,194,48.12,FALSE,Bhopal,Government Employee,Low,,,,,,
48,93,189,4.25,FALSE,Jaipur,Architect,Low,,,,,,
64,90,160,14.63,FALSE,Ghaziabad,Driver,Medium,,,,,,
30,46,161,22.56,FALSE,Patna,Sales Manager,Low,,,,,,
59,71,151,14.98,FALSE,Srinagar,Accountant,Medium,,,,,,
41,54,182,28.86,TRUE,Srinagar,Engineer,High,,,,,,
56,81,193,13.28,TRUE,Patna,Carpenter,High,,,,,,
39,55,188,39.63,FALSE,Ghaziabad,Civil Servant,Medium,,,,,,
39,63,180,14.63,FALSE,Srinagar,Real Estate Agent,Low,,,,,,
54,86,163,21.8,FALSE,Agra,Civil Servant,High,,,,,,
26,85,156,8.31,TRUE,Patna,Civil Servant,High,,,,,,
37,82,158,43.68,TRUE,Indore,Content Writer,High,,,,,,
42,70,163,41.39,TRUE,Ranchi,Electrician,High,,,,,,
49,52,166,25.97,FALSE,Agra,Engineer,Low,,,,,,
36,63,181,46.64,FALSE,Rajkot,Shop Owner,Low,,,,,,
26,81,185,36.93,TRUE,Ranchi,Software Engineer,Medium,,,,,,
42,76,185,2.46,FALSE,Nashik,Carpenter,Low,,,,,,
59,83,155,20.45,FALSE,Delhi,Carpenter,High,,,,,,
44,49,187,31.87,FALSE,Srinagar,Content Writer,Medium,,,,,,
27,47,153,42.36,FALSE,Varanasi,Marketing Manager,Low,,,,,,
59,78,179,3.16,FALSE,Mumbai,Software Engineer,Low,,,,,,
22,83,150,37.36,FALSE,Bhopal,Pharmacist,Medium,,,,,,
38,95,184,21.71,FALSE,Jaipur,Content Writer,Medium,,,,,,
52,76,166,13.55,FALSE,Bhopal,Architect,Medium,,,,,,
33,69,166,4.48,FALSE,Hyderabad,Teacher,Low,,,,,,
61,80,172,19.05,TRUE,Amritsar,Businessman,High,,,,,,
30,87,153,37.51,TRUE,Delhi,Factory Worker,High,,,,,,
30,64,151,18.79,FALSE,Kanpur,Marketing Manager,Low,,,,,,
50,88,178,37.21,TRUE,Kanpur,Nurse,High,,,,,,
43,89,164,38.46,FALSE,Jaipur,Chef,Medium,,,,,,
35,99,151,31.27,FALSE,Nashik,Shop Owner,Medium,,,,,,
33,62,152,45.62,TRUE,Rajkot,Civil Servant,High,,,,,,
42,85,181,11.73,FALSE,Pune,Lawyer,Medium,,,,,,
60,82,179,45.02,FALSE,Ahmedabad,Insurance Agent,Medium,,,,,,
33,64,187,25.3,FALSE,Chennai,Marketing Manager,Medium,,,,,,
63,74,191,21.88,FALSE,Patna,Retail Manager,Medium,,,,,,
49,81,171,48.75,FALSE,Hyderabad,Data Analyst,Medium,,,,,,
59,97,164,27.93,TRUE,Allahabad,Driver,High,,,,,,
58,76,168,34.99,FALSE,Rajkot,Accountant,Medium,,,,,,
30,91,162,26.95,FALSE,Chennai,Software Engineer,Medium,,,,,,
23,89,185,33.16,FALSE,Patna,Driver,Low,,,,,,
60,93,172,4.58,FALSE,Meerut,Nurse,Medium,,,,,,
47,53,165,29.87,FALSE,Ahmedabad,Shop Owner,Low,,,,,,
64,94,195,24.61,FALSE,Surat,Carpenter,Medium,,,,,,
32,75,163,38.68,FALSE,Amritsar,Banker,Medium,,,,,,
49,96,195,7.53,FALSE,Varanasi,Accountant,Medium,,,,,,
33,48,177,24.12,FALSE,Ahmedabad,Consultant,Medium,,,,,,
18,76,178,38.55,FALSE,Agra,Driver,Low,,,,,,
61,60,173,35.98,FALSE,Faridabad,Chef,Medium,,,,,,
30,82,170,39.3,FALSE,Pune,Insurance Agent,Low,,,,,,
62,68,194,37.45,FALSE,Pune,Architect,Medium,,,,,,
61,68,174,11.09,TRUE,Rajkot,Sales Manager,High,,,,,,
32,52,172,5.75,FALSE,Ranchi,Lawyer,Low,,,,,,
48,91,186,16.4,TRUE,Varanasi,Marketing Manager,Medium,,,,,,
19,87,152,9.87,FALSE,Delhi,Marketing Manager,Low,,,,,,
43,88,175,26.38,FALSE,Bhopal,Pharmacist,Medium,,,,,,
41,54,163,3.17,TRUE,Amritsar,Businessman,Medium,,,,,,
31,75,195,7.11,FALSE,Delhi,Pharmacist,Low,,,,,,
31,75,177,11.21,FALSE,Bangalore,Content Writer,Low,,,,,,
53,93,152,41.69,FALSE,Indore,Insurance Agent,Medium,,,,,,
32,74,180,42.21,FALSE,Agra,Banker,Low,,,,,,
20,45,154,28.46,FALSE,Lucknow,Consultant,Low,,,,,,
35,74,156,38.74,FALSE,Kolkata,Consultant,Medium,,,,,,
58,88,188,31.88,FALSE,Pune,Factory Worker,Medium,,,,,,
51,93,168,36.81,FALSE,Bangalore,Civil Servant,Medium,,,,,,
32,51,162,14.8,FALSE,Lucknow,Civil Servant,Low,,,,,,
44,78,169,46.48,FALSE,Srinagar,Real Estate Agent,Medium,,,,,,
52,97,174,31.11,FALSE,Ranchi,Architect,High,,,,,,
52,87,164,45.66,FALSE,Vadodara,Civil Servant,High,,,,,,
53,86,193,2.32,TRUE,Visakhapatnam,Software Engineer,Medium,,,,,,
28,86,150,37.06,TRUE,Pune,Plumber,High,,,,,,
64,87,173,31.09,TRUE,Agra,Engineer,High,,,,,,
35,59,191,28.59,FALSE,Vadodara,Banker,Medium,,,,,,
21,86,154,14.07,FALSE,Kolkata,Lab Technician,Low,,,,,,
40,60,168,40.91,FALSE,Hyderabad,Chef,Low,,,,,,
45,76,156,41.86,FALSE,Lucknow,Banker,Medium,,,,,,
57,91,185,45.44,FALSE,Ghaziabad,Data Analyst,Medium,,,,,,
43,50,188,26.17,FALSE,Delhi,Lab Technician,Medium,,,,,,
44,45,179,30.07,FALSE,Faridabad,HR Manager,Medium,,,,,,
45,92,180,2.97,FALSE,Ghaziabad,Carpenter,Low,,,,,,
45,72,176,35.27,FALSE,Agra,Businessman,Low,,,,,,
54,58,156,8.57,FALSE,Bangalore,Government Employee,Low,,,,,,
21,94,160,39.29,TRUE,Rajkot,Engineer,High,,,,,,
31,90,154,10.6,FALSE,Surat,Accountant,Medium,,,,,,
30,78,176,31.45,FALSE,Agra,Electrician,Low,,,,,,
21,92,188,22.88,FALSE,Mumbai,Marketing Manager,Low,,,,,,
28,84,157,12.47,FALSE,Allahabad,Marketing Manager,Low,,,,,,
35,85,183,2.94,FALSE,Jaipur,Businessman,Low,,,,,,
43,79,154,42.56,FALSE,Srinagar,Software Engineer,Medium,,,,,,
24,85,171,17,FALSE,Vadodara,Factory Worker,Low,,,,,,
22,98,168,48.67,FALSE,Srinagar,Electrician,Medium,,,,,,
32,81,182,16.1,TRUE,Ghaziabad,Teacher,Medium,,,,,,
63,55,175,31.83,FALSE,Faridabad,Data Analyst,Medium,,,,,,
35,54,178,23.37,FALSE,Nagpur,Real Estate Agent,Low,,,,,,
43,87,175,38.85,FALSE,Kolkata,Civil Servant,Medium,,,,,,
29,53,168,22.84,FALSE,Ghaziabad,Plumber,Low,,,,,,
36,74,161,35.27,TRUE,Meerut,Shop Owner,High,,,,,,
30,90,194,38.54,TRUE,Kanpur,Lab Technician,Medium,,,,,,
21,48,152,26.05,FALSE,Kanpur,Factory Worker,Low,,,,,,
29,96,154,39.64,FALSE,Delhi,Factory Worker,Low,,,,,,
44,64,164,9.05,FALSE,Ghaziabad,HR Manager,Low,,,,,,
26,65,168,18.82,FALSE,Nagpur,Doctor,Low,,,,,,
28,66,192,49.71,FALSE,Delhi,Driver,Low,,,,,,
42,83,177,10.78,TRUE,Ghaziabad,HR Manager,Medium,,,,,,
59,47,164,23.83,FALSE,Jaipur,Lab Technician,Medium,,,,,,
22,67,164,37.12,FALSE,Visakhapatnam,Consultant,Low,,,,,,
42,52,173,4.34,TRUE,Ludhiana,Real Estate Agent,High,,,,,,
62,57,164,17.94,FALSE,Hyderabad,Carpenter,Low,,,,,,
42,52,154,45.27,FALSE,Patna,Electrician,Low,,,,,,
55,77,179,16.01,FALSE,Delhi,Insurance Agent,Low,,,,,,
34,88,150,30.39,FALSE,Faridabad,Electrician,Medium,,,,,,
52,49,152,3.62,FALSE,Mumbai,Factory Worker,Low,,,,,,
51,94,184,31.29,TRUE,Srinagar,Accountant,High,,,,,,
19,98,176,13.69,FALSE,Delhi,Government Employee,Low,,,,,,
56,50,195,42.33,FALSE,Nashik,Consultant,Medium,,,,,,
60,52,179,47.96,FALSE,Allahabad,Teacher,Medium,,,,,,
33,45,176,47.44,FALSE,Faridabad,Data Analyst,Medium,,,,,,
60,66,184,38.74,FALSE,Meerut,Retail Manager,Medium,,,,,,
35,54,158,33.84,TRUE,Lucknow,Doctor,Medium,,,,,,
56,48,160,29.31,FALSE,Allahabad,Civil Servant,Medium,,,,,,
62,48,164,8.16,TRUE,Delhi,Insurance Agent,High,,,,,,
29,69,180,18.09,TRUE,Ludhiana,Banker,Medium,,,,,,
21,99,178,22.09,TRUE,Patna,Shop Owner,High,,,,,,
34,84,165,8.26,FALSE,Patna,Lab Technician,Medium,,,,,,
23,98,158,8.63,TRUE,Surat,Pharmacist,High,,,,,,
50,55,192,33.91,FALSE,Ranchi,Nurse,Medium,,,,,,
23,78,192,48.47,FALSE,Bangalore,Retail Manager,Low,,,,,,
56,54,176,41.93,FALSE,Bangalore,Banker,Low,,,,,,
33,55,169,29.37,FALSE,Faridabad,Factory Worker,Low,,,,,,
21,87,181,48.56,FALSE,Patna,Retail Manager,Low,,,,,,
56,52,185,12.15,FALSE,Mumbai,Retail Manager,Medium,,,,,,
59,92,162,36.35,TRUE,Pune,Nurse,High,,,,,,
31,51,181,33.55,TRUE,Visakhapatnam,Content Writer,High,,,,,,
58,73,171,19.09,TRUE,Ranchi,Architect,High,,,,,,
57,68,190,3.35,FALSE,Agra,Real Estate Agent,Low,,,,,,
25,74,179,46.55,TRUE,Visakhapatnam,Retail Manager,Medium,,,,,,
51,93,152,24.36,TRUE,Kanpur,Sales Manager,High,,,,,,
58,46,169,4.94,TRUE,Ahmedabad,Teacher,High,,,,,,
48,65,175,36.3,FALSE,Ahmedabad,Businessman,Low,,,,,,
35,84,162,22.51,FALSE,Kanpur,Lawyer,Medium,,,,,,
47,76,166,5.48,TRUE,Varanasi,Shop Owner,High,,,,,,
31,47,184,40.46,TRUE,Patna,Data Analyst,High,,,,,,
25,71,160,37.02,TRUE,Rajkot,Electrician,High,,,,,,
40,96,182,43.67,TRUE,Ludhiana,Architect,High,,,,,,
31,61,160,16.85,TRUE,Pune,Civil Servant,Medium,,,,,,
51,86,164,14.52,TRUE,Faridabad,Government Employee,High,,,,,,
47,88,162,36.38,FALSE,Nagpur,Government Employee,Medium,,,,,,
34,78,173,28.99,TRUE,Bangalore,Government Employee,High,,,,,,
27,63,163,43.88,FALSE,Agra,Retail Manager,Low,,,,,,
48,50,183,32.03,TRUE,Pune,Pharmacist,Medium,,,,,,
39,98,159,23.6,FALSE,Surat,Software Engineer,Medium,,,,,,
58,61,186,15.06,FALSE,Meerut,Consultant,Medium,,,,,,
26,99,171,42.54,FALSE,Kolkata,Nurse,Medium,,,,,,
20,99,161,8.6,FALSE,Faridabad,Government Employee,Low,,,,,,
39,66,163,25.1,FALSE,Meerut,Civil Servant,Low,,,,,,
61,94,186,2.06,FALSE,Srinagar,Shop Owner,Medium,,,,,,
34,47,166,26.05,FALSE,Bangalore,Lab Technician,Medium,,,,,,
33,46,195,41.89,FALSE,Nashik,Doctor,Medium,,,,,,
22,83,150,33.69,TRUE,Vadodara,Insurance Agent,High,,,,,,
27,83,173,23.74,TRUE,Rajkot,Factory Worker,High,,,,,,
33,88,154,13.83,FALSE,Delhi,Driver,Medium,,,,,,
44,45,150,22.48,TRUE,Delhi,Banker,High,,,,,,
36,75,190,40.89,TRUE,Vadodara,Teacher,Medium,,,,,,
39,94,187,6.63,FALSE,Jaipur,Marketing Manager,Low,,,,,,
21,78,156,25.67,FALSE,Ghaziabad,Electrician,Medium,,,,,,
57,49,156,38.21,FALSE,Srinagar,Banker,Medium,,,,,,
50,67,172,24.59,FALSE,Mumbai,Consultant,Medium,,,,,,
46,47,189,12.83,FALSE,Kanpur,Doctor,Medium,,,,,,
63,46,156,30.47,TRUE,Allahabad,Retail Manager,High,,,,,,
27,98,171,7.94,TRUE,Varanasi,Teacher,High,,,,,,
21,67,194,6.8,TRUE,Chennai,Carpenter,Medium,,,,,,
53,56,164,16.46,FALSE,Vadodara,Lawyer,Low,,,,,,
30,93,168,45.6,FALSE,Pune,Civil Servant,Low,,,,,,
62,83,167,2.42,FALSE,Mumbai,Plumber,Medium,,,,,,
27,69,151,24.89,FALSE,Pune,Nurse,Medium,,,,,,
64,88,176,44.78,FALSE,Chennai,Content Writer,Medium,,,,,,
36,53,194,12.94,FALSE,Varanasi,Insurance Agent,Low,,,,,,
39,90,178,19.74,FALSE,Nashik,Shop Owner,Low,,,,,,
37,64,165,22.3,FALSE,Ghaziabad,Engineer,Low,,,,,,
59,52,158,14.83,TRUE,Ludhiana,Carpenter,High,,,,,,
20,58,182,17.17,FALSE,Indore,Banker,Low,,,,,,
64,96,195,48.84,FALSE,Patna,Doctor,Medium,,,,,,
22,76,164,44.39,TRUE,Bhopal,Consultant,High,,,,,,
41,91,172,49.14,FALSE,Ranchi,Software Engineer,Medium,,,,,,
40,67,174,12.3,FALSE,Indore,Government Employee,Low,,,,,,
26,65,180,21.83,FALSE,Ludhiana,Retail Manager,Low,,,,,,
54,84,185,7.42,FALSE,Nagpur,Lawyer,Low,,,,,,
47,84,153,9.08,FALSE,Patna,Civil Servant,Medium,,,,,,
54,69,188,47.28,TRUE,Surat,Electrician,High,,,,,,
41,58,176,17.94,TRUE,Kolkata,Sales Manager,Medium,,,,,,
48,60,152,25.37,FALSE,Delhi,Carpenter,Medium,,,,,,
56,98,188,39.28,TRUE,Lucknow,Businessman,High,,,,,,
56,98,195,28.85,TRUE,Ludhiana,Carpenter,High,,,,,,
35,51,176,2.79,FALSE,Nashik,Pharmacist,Low,,,,,,
39,68,192,4.48,TRUE,Bhopal,Architect,Medium,,,,,,
37,94,191,10.32,FALSE,Pune,Engineer,Low,,,,,,
44,72,176,36.5,FALSE,Vadodara,Software Engineer,Low,,,,,,
38,59,155,44.34,FALSE,Faridabad,Lawyer,Low,,,,,,
28,64,157,27.46,FALSE,Jaipur,Doctor,Low,,,,,,
44,45,154,31.53,FALSE,Nagpur,Content Writer,Low,,,,,,
40,96,157,2.16,FALSE,Allahabad,Chef,Low,,,,,,
35,53,184,9.02,FALSE,Meerut,Teacher,Low,,,,,,
21,74,171,33.59,TRUE,Varanasi,Consultant,High,,,,,,
51,72,175,6.4,FALSE,Jaipur,Nurse,Low,,,,,,
32,53,168,38.56,TRUE,Patna,Data Analyst,Medium,,,,,,
64,82,163,39.57,FALSE,Hyderabad,Teacher,High,,,,,,
22,87,175,9.92,TRUE,Indore,Insurance Agent,High,,,,,,
63,63,187,47.41,TRUE,Meerut,Sales Manager,High,,,,,,
27,83,162,11.17,FALSE,Nashik,Content Writer,Low,,,,,,
52,49,158,29.19,FALSE,Kolkata,Driver,Medium,,,,,,
